Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
44,Travel_Rarely,465,Sales,29,2,Technical Degree,1,2045,3,Male,89,1,1,Sales Executive,4,Married,4871.85,12867,5,Y,Yes,20,3,1,80,3,23,0,1,19,16,16,12,Yes
42,Travel_Rarely,375,Research & Development,18,3,Medical,1,2046,2,Male,73,2,5,Laboratory Technician,2,Married,11733.63,4466,3,Y,No,13,3,1,80,0,21,5,1,20,17,18,16,No
22,Travel_Frequently,479,Research & Development,12,3,Life Sciences,1,2047,2,Male,34,1,3,Manufacturing Director,1,Divorced,8317.65,3225,3,Y,Yes,17,3,1,80,0,1,5,3,1,1,1,1,Yes
50,Travel_Rarely,1432,Sales,8,3,Life Sciences,1,2048,4,Female,47,1,3,Sales Executive,2,Single,7153.03,16987,0,Y,Yes,16,3,4,80,1,28,2,4,8,2,2,6,Yes
49,Travel_Rarely,1391,Sales,22,1,Medical,1,2049,2,Female,50,4,1,Sales Executive,3,Single,3276.42,21089,8,Y,No,19,4,3,80,0,27,2,1,26,14,0,20,Yes
31,Travel_Rarely,1044,Research & Development,2,5,Medical,1,2050,3,Male,80,1,2,Research Scientist,2,Divorced,5373.93,2461,2,Y,No,22,3,2,80,0,13,0,2,11,2,4,10,No
40,Travel_Rarely,1187,Research & Development,7,3,Medical,1,2051,2,Female,70,1,2,Manufacturing Director,3,Divorced,6736.5,11993,4,Y,No,24,4,3,80,2,21,5,2,15,13,3,5,No
41,Travel_Rarely,909,Research & Development,4,4,Medical,1,2052,4,Female,53,2,1,Research Scientist,3,Single,3393.63,13465,9,Y,No,23,3,2,80,2,21,6,2,21,8,17,9,No
39,Travel_Rarely,1473,Research & Development,18,2,Medical,1,2053,3,Female,53,4,1,Research Scientist,1,Married,3088.28,22369,0,Y,No,14,3,1,80,1,19,6,3,7,7,5,4,Yes
32,Travel_Frequently,1024,Research & Development,28,4,Other,1,2054,1,Female,67,3,4,Laboratory Technician,1,Single,10150.45,18535,7,Y,Yes,14,3,1,80,3,13,2,1,8,1,3,8,Yes
30,Travel_Rarely,593,Research & Development,6,1,Medical,1,2055,3,Male,73,2,2,Laboratory Technician,4,Single,5529.4,12461,2,Y,No,16,3,4,80,1,12,1,4,11,3,6,10,No
36,Travel_Rarely,1221,Research & Development,27,1,Marketing,1,2056,2,Male,86,2,2,Laboratory Technician,3,Single,5390.94,14366,0,Y,No,18,3,1,80,0,17,0,1,6,4,4,1,Yes
47,Travel_Rarely,1194,Research & Development,9,4,Life Sciences,1,2057,1,Male,88,2,1,Laboratory Technician,2,Single,3194.86,3785,9,Y,No,13,3,4,80,0,29,0,4,20,7,9,1,Yes
41,Travel_Rarely,463,Sales,27,5,Life Sciences,1,2058,3,Male,63,4,3,Sales Executive,1,Divorced,7744.41,8242,5,Y,No,21,3,4,80,3,23,2,4,3,2,1,2,Yes
33,Travel_Rarely,669,Research & Development,9,1,Life Sciences,1,2059,1,Male,52,1,3,Laboratory Technician,1,Married,8031.33,16312,0,Y,No,18,3,4,80,3,12,2,1,11,4,9,10,Yes
43,Travel_Frequently,862,Sales,14,1,Medical,1,2060,1,Male,72,3,2,Sales Executive,3,Divorced,5894.04,8356,2,Y,No,24,3,1,80,2,24,2,2,22,18,15,11,Yes
18,Travel_Rarely,375,Research & Development,8,4,Technical Degree,1,2061,1,Female,69,4,2,Healthcare Representative,2,Married,5260.33,25694,4,Y,No,18,3,1,80,0,0,6,2,0,0,0,0,Yes
47,Travel_Frequently,149,Sales,19,1,Life Sciences,1,2062,3,Female,76,1,2,Sales Executive,1,Married,5006.15,25229,3,Y,No,24,3,3,80,0,25,6,4,2,1,2,1,Yes
21,Travel_Rarely,1481,Research & Development,3,5,Life Sciences,1,2063,2,Female,70,2,2,Manufacturing Director,1,Married,3490.44,21844,6,Y,No,24,3,2,80,0,0,1,2,0,0,0,0,Yes
33,Travel_Rarely,827,Human Resources,18,5,Technical Degree,1,2064,3,Female,76,4,1,Human Resources,2,Divorced,3027.27,20220,5,Y,No,17,3,3,80,0,14,0,3,0,0,0,0,Yes
26,Travel_Frequently,1005,Research & Development,5,5,Life Sciences,1,2065,2,Female,49,1,4,Laboratory Technician,1,Married,9313.93,11589,2,Y,No,17,4,1,80,0,4,3,3,0,0,0,0,Yes
25,Travel_Rarely,1027,Human Resources,14,2,Medical,1,2066,3,Male,94,3,2,Human Resources,2,Married,5470.48,24127,7,Y,No,15,3,2,80,0,7,1,4,1,1,0,1,Yes
47,Travel_Rarely,663,Sales,28,5,Medical,1,2067,3,Male,97,3,1,Sales Executive,3,Divorced,3364.59,24662,7,Y,No,12,3,4,80,0,25,1,2,6,4,4,5,Yes
32,Travel_Rarely,882,Research & Development,4,5,Marketing,1,2068,3,Male,53,1,2,Laboratory Technician,1,Single,6900.44,3493,1,Y,No,22,3,2,80,0,14,6,4,9,1,6,4,Yes
40,Travel_Rarely,584,Research & Development,7,2,Life Sciences,1,2069,2,Female,65,4,3,Research Scientist,3,Married,7745.68,19932,6,Y,No,24,3,4,80,2,22,5,3,1,1,0,0,No
36,Travel_Frequently,1207,Research & Development,20,3,Life Sciences,1,2070,3,Male,74,2,1,Research Director,2,Divorced,2881.18,7163,0,Y,No,25,3,1,80,1,16,0,3,12,8,4,12,Yes
41,Travel_Rarely,683,Research & Development,25,1,Medical,1,2071,1,Female,31,1,1,Healthcare Representative,3,Divorced,3827.78,11612,1,Y,No,12,3,2,80,0,19,6,3,2,2,0,1,Yes
37,Travel_Frequently,1419,Research & Development,28,5,Technical Degree,1,2072,3,Male,57,2,3,Research Scientist,3,Single,7695.74,16297,7,Y,No,23,3,4,80,2,17,3,1,12,4,9,12,Yes
25,Travel_Frequently,335,Research & Development,12,1,Medical,1,2073,1,Male,55,3,1,Research Scientist,3,Married,2975.04,7704,0,Y,No,22,3,3,80,0,3,0,3,1,1,0,1,Yes
45,Travel_Rarely,155,Research & Development,2,4,Life Sciences,1,2074,4,Female,52,1,3,Research Scientist,4,Married,7644.4,24788,1,Y,No,20,3,3,80,3,27,1,2,11,5,1,4,No
32,Non-Travel,459,Research & Development,11,1,Medical,1,2075,4,Male,65,3,1,Research Scientist,2,Single,3765.08,8688,0,Y,Yes,22,3,4,80,0,10,2,1,9,0,2,2,Yes
22,Travel_Rarely,209,Research & Development,14,2,Technical Degree,1,2076,2,Male,35,2,3,Research Scientist,2,Married,8012.25,17835,4,Y,Yes,18,4,3,80,1,2,0,3,2,2,2,2,No
33,Non-Travel,291,Research & Development,22,1,Marketing,1,2077,2,Male,64,2,1,Research Scientist,2,Single,2612.16,22035,6,Y,No,21,3,3,80,2,12,0,2,11,7,0,5,Yes
50,Travel_Rarely,1003,Research & Development,23,1,Human Resources,1,2078,4,Male,67,1,1,Laboratory Technician,2,Single,3824.04,20447,5,Y,No,16,3,2,80,3,30,2,3,28,21,16,15,No
44,Travel_Rarely,1216,Research & Development,16,1,Life Sciences,1,2079,3,Female,64,1,4,Research Scientist,2,Married,10204.95,20404,5,Y,No,18,3,3,80,3,23,3,2,19,12,0,2,No
33,Travel_Rarely,961,Research & Development,20,3,Life Sciences,1,2080,3,Male,82,1,2,Manufacturing Director,1,Married,6443.84,23141,5,Y,Yes,13,3,2,80,0,14,3,2,5,5,3,4,Yes
33,Travel_Rarely,667,Research & Development,29,3,Medical,1,2081,3,Male,67,3,2,Manufacturing Director,1,Married,4886.97,24307,7,Y,Yes,11,4,1,80,1,13,0,3,2,1,1,2,Yes
34,Travel_Rarely,1183,Sales,6,4,Marketing,1,2082,4,Male,88,2,1,Sales Executive,1,Married,3427.02,12341,4,Y,No,23,3,3,80,1,12,6,3,12,10,10,5,Yes
55,Travel_Frequently,749,Research & Development,23,2,Life Sciences,1,2083,1,Female,72,2,2,Manufacturing Director,3,Single,5475.47,9353,9,Y,Yes,16,3,1,80,0,34,2,1,1,1,1,0,Yes
40,Travel_Rarely,138,Research & Development,4,1,Life Sciences,1,2084,2,Male,33,3,2,Research Scientist,3,Single,5837.76,11142,6,Y,No,12,3,3,80,0,18,5,3,13,13,9,12,No
40,Travel_Rarely,1172,Research & Development,15,1,Marketing,1,2085,1,Female,34,1,5,Research Scientist,2,Single,11417.69,17266,2,Y,No,22,3,4,80,2,19,0,2,14,10,7,5,Yes
46,Travel_Frequently,736,Sales,24,1,Life Sciences,1,2086,4,Female,97,4,5,Sales Executive,4,Single,11142.3,10216,8,Y,No,25,3,4,80,2,26,2,4,17,17,14,8,Yes
39,Travel_Rarely,1136,Sales,25,1,Life Sciences,1,2087,1,Male,74,1,2,Sales Executive,2,Married,5608.59,17932,9,Y,Yes,19,4,1,80,0,19,1,1,18,10,1,5,Yes
34,Non-Travel,135,Sales,1,3,Medical,1,2088,3,Female,54,4,2,Sales Executive,1,Married,5331.25,14017,2,Y,Yes,15,3,1,80,0,12,5,2,5,1,2,1,Yes
35,Travel_Frequently,200,Sales,7,4,Medical,1,2089,3,Female,40,4,2,Sales Representative,2,Single,5781.09,2569,5,Y,No,15,3,1,80,3,15,2,2,9,9,6,7,No
36,Non-Travel,1209,Research & Development,25,5,Marketing,1,2090,1,Male,58,3,3,Healthcare Representative,3,Single,7095.22,7112,2,Y,Yes,23,3,4,80,1,14,6,4,3,0,0,0,Yes
36,Travel_Frequently,1346,Research & Development,12,2,Life Sciences,1,2091,4,Male,63,2,1,Laboratory Technician,2,Married,2988.85,3355,0,Y,No,20,3,1,80,2,18,0,3,16,8,10,6,No
43,Travel_Rarely,1461,Research & Development,10,1,Medical,1,2092,1,Female,43,2,1,Manufacturing Director,1,Single,4157.72,10056,0,Y,No,18,3,4,80,0,22,4,2,16,1,11,4,Yes
37,Travel_Rarely,265,Sales,5,4,Medical,1,2093,3,Female,53,2,1,Sales Executive,2,Divorced,4636.26,18086,2,Y,Yes,16,3,1,80,0,15,3,4,2,0,2,1,No
43,Travel_Frequently,482,Sales,12,5,Medical,1,2094,3,Male,88,2,1,Sales Executive,3,Married,4411.14,19214,3,Y,Yes,13,3,2,80,2,22,0,4,3,1,2,0,Yes
36,Travel_Rarely,1499,Sales,18,4,Medical,1,2095,4,Male,68,3,1,Sales Executive,4,Single,3464.04,23515,1,Y,Yes,19,3,2,80,3,18,2,3,10,3,9,5,Yes
37,Travel_Rarely,889,Research & Development,10,3,Life Sciences,1,2096,1,Female,55,4,2,Laboratory Technician,1,Single,6027.56,16220,8,Y,No,20,3,3,80,3,16,5,4,16,5,8,0,Yes
19,Travel_Rarely,130,Sales,6,5,Life Sciences,1,2097,3,Female,72,2,3,Sales Executive,2,Married,7156.86,16498,7,Y,Yes,14,3,2,80,0,0,5,4,0,0,0,0,Yes
45,Non-Travel,1498,Research & Development,28,4,Life Sciences,1,2098,3,Female,65,4,2,Research Scientist,3,Single,5754.09,23786,2,Y,No,20,3,1,80,1,25,2,4,23,15,16,12,No
40,Travel_Rarely,110,Research & Development,12,3,Life Sciences,1,2099,1,Male,68,3,1,Laboratory Technician,1,Single,3208.1,2834,6,Y,No,14,3,2,80,1,19,3,4,9,5,1,7,Yes
45,Travel_Rarely,1425,Research & Development,7,4,Medical,1,2100,1,Female,90,1,1,Research Scientist,1,Single,4128.25,23336,3,Y,No,22,3,2,80,0,24,0,4,21,21,3,8,Yes
18,Travel_Rarely,195,Research & Development,18,4,Marketing,1,2101,2,Male,45,3,2,Laboratory Technician,3,Married,6061.73,13308,4,Y,Yes,23,3,1,80,2,0,5,4,0,0,0,0,Yes
55,Travel_Rarely,1313,Research & Development,2,5,Marketing,1,2102,4,Male,88,2,1,Research Scientist,2,Married,4537.98,2969,3,Y,No,12,4,2,80,1,36,5,2,16,6,0,13,No
35,Travel_Rarely,552,Sales,10,3,Marketing,1,2103,4,Female,35,1,2,Sales Executive,2,Single,5385.35,2592,8,Y,No,13,4,1,80,2,15,4,1,11,1,7,10,Yes
46,Travel_Rarely,291,Research & Development,15,1,Life Sciences,1,2104,1,Female,85,3,5,Research Scientist,2,Married,12289.52,2254,6,Y,No,14,4,2,80,2,24,1,3,9,4,1,4,No
27,Travel_Rarely,585,Research & Development,12,2,Medical,1,2105,4,Male,37,3,1,Research Scientist,1,Married,3753.23,12306,3,Y,No,17,4,1,80,2,9,4,1,9,7,3,2,No
42,Travel_Frequently,1389,Research & Development,26,5,Life Sciences,1,2106,3,Male,56,4,1,Healthcare Representative,4,Married,3537.69,4661,7,Y,No,23,3,4,80,3,20,1,3,5,4,4,1,No
27,Travel_Rarely,1251,Research & Development,17,3,Life Sciences,1,2107,1,Female,100,3,2,Research Scientist,1,Single,5668.5,17309,1,Y,No,13,4,4,80,1,5,5,1,0,0,0,0,Yes
31,Travel_Frequently,337,Sales,4,4,Life Sciences,1,2108,1,Male,56,1,5,Sales Executive,2,Married,12349.01,10794,6,Y,No,18,4,3,80,3,10,1,3,9,0,4,6,Yes
54,Travel_Frequently,1478,Sales,7,3,Medical,1,2109,1,Female,75,3,3,Sales Executive,1,Divorced,7434.03,20223,0,Y,No,18,3,2,80,1,36,0,4,25,12,7,10,Yes
35,Travel_Rarely,1235,Sales,9,2,Human Resources,1,2110,2,Female,70,2,4,Sales Executive,4,Single,9459.47,7905,7,Y,No,20,3,3,80,0,17,5,1,1,1,1,0,Yes
38,Travel_Rarely,1466,Sales,19,2,Life Sciences,1,2111,4,Male,54,4,1,Sales Executive,1,Single,2467.15,4431,5,Y,Yes,21,3,1,80,2,18,5,1,3,2,2,3,Yes
44,Travel_Rarely,1268,Sales,28,1,Life Sciences,1,2112,2,Female,47,1,5,Sales Executive,3,Single,11426.48,9756,4,Y,No,12,3,4,80,1,25,1,3,17,0,6,7,Yes
41,Travel_Frequently,1188,Research & Development,27,1,Marketing,1,2113,3,Female,41,1,1,Research Director,2,Single,3632.18,7353,8,Y,No,14,3,1,80,1,19,2,3,3,1,1,3,Yes
38,Travel_Rarely,1370,Sales,23,2,Life Sciences,1,2114,4,Female,80,3,1,Sales Executive,2,Married,3118.88,19349,8,Y,Yes,18,3,3,80,0,18,1,2,5,5,3,3,Yes
40,Travel_Rarely,834,Research & Development,7,5,Marketing,1,2115,2,Female,68,2,4,Research Scientist,2,Divorced,8996.07,3737,2,Y,No,11,3,1,80,3,20,1,4,13,6,2,1,No
58,Travel_Rarely,1090,Research & Development,23,5,Marketing,1,2116,1,Female,39,4,4,Laboratory Technician,1,Divorced,8574.38,18868,8,Y,Yes,11,3,1,80,1,36,3,4,30,21,17,21,Yes
36,Travel_Rarely,924,Research & Development,2,4,Technical Degree,1,2117,2,Male,83,1,1,Research Scientist,1,Single,3207.67,14326,8,Y,Yes,24,3,1,80,1,15,3,2,6,1,2,5,Yes
38,Travel_Rarely,205,Sales,6,1,Medical,1,2118,1,Male,58,4,1,Sales Executive,1,Married,4210.59,14911,1,Y,No,24,4,1,80,3,17,0,3,11,1,7,3,Yes
46,Travel_Rarely,280,Sales,18,4,Medical,1,2119,2,Female,70,3,1,Sales Executive,2,Married,2759.07,24635,4,Y,No,14,3,4,80,3,24,0,4,1,0,1,1,Yes
46,Travel_Frequently,283,Research & Development,6,1,Medical,1,2120,2,Male,38,2,1,Healthcare Representative,1,Married,3894.51,20411,1,Y,No,21,4,1,80,1,28,2,3,17,6,11,8,No
47,Travel_Rarely,325,Sales,13,2,Medical,1,2121,2,Male,92,3,1,Sales Executive,2,Married,3939.67,7213,0,Y,No,12,3,1,80,3,28,3,4,23,9,7,19,No
42,Travel_Rarely,876,Sales,26,5,Medical,1,2122,1,Female,66,4,5,Sales Representative,1,Single,12726.43,8227,6,Y,Yes,11,3,4,80,0,21,4,1,12,1,9,4,Yes
26,Travel_Rarely,889,Research & Development,19,5,Life Sciences,1,2123,2,Female,43,3,3,Research Scientist,2,Married,8019.18,13279,3,Y,No,18,3,1,80,0,7,0,1,4,1,3,1,Yes
51,Travel_Frequently,1212,Research & Development,2,2,Medical,1,2124,4,Male,68,4,3,Research Scientist,3,Married,7977.29,17836,4,Y,Yes,12,3,1,80,2,31,0,4,24,5,5,21,No
26,Travel_Rarely,787,Sales,12,4,Medical,1,2125,4,Female,69,1,3,Sales Executive,1,Married,7683.85,25365,3,Y,No,14,3,3,80,1,6,3,4,4,3,4,2,No
39,Travel_Frequently,629,Research & Development,15,4,Marketing,1,2126,4,Female,83,1,2,Research Scientist,2,Married,5500.43,10796,5,Y,No,13,3,4,80,0,17,3,4,6,0,1,1,Yes
30,Travel_Rarely,1494,Research & Development,14,3,Marketing,1,2127,1,Male,32,3,3,Healthcare Representative,3,Single,7926.1,18351,1,Y,No,25,3,2,80,0,8,2,2,8,6,5,7,No
36,Travel_Rarely,1071,Research & Development,6,1,Medical,1,2128,1,Female,84,1,2,Laboratory Technician,3,Single,6124.35,19352,7,Y,No,12,3,1,80,0,14,3,4,13,8,4,10,No
39,Travel_Rarely,1035,Research & Development,18,4,Life Sciences,1,2129,4,Male,62,4,1,Research Scientist,4,Divorced,3585.25,18820,3,Y,No,18,3,3,80,2,18,6,2,0,0,0,0,Yes
39,Travel_Rarely,205,Sales,5,2,Marketing,1,2130,4,Male,100,1,2,Manager,1,Married,6145.94,12966,7,Y,No,13,3,4,80,3,20,1,2,9,2,3,7,Yes
40,Travel_Rarely,1394,Sales,18,4,Medical,1,2131,4,Male,48,2,2,Sales Representative,2,Divorced,6941.61,15967,2,Y,Yes,25,3,1,80,2,20,5,1,8,2,1,6,Yes
51,Travel_Rarely,930,Sales,3,5,Technical Degree,1,2132,3,Male,63,2,3,Sales Representative,4,Single,7535.43,3809,4,Y,No,19,3,2,80,2,32,4,4,9,3,7,0,No
41,Travel_Frequently,778,Sales,3,1,Technical Degree,1,2133,4,Male,79,3,5,Sales Representative,1,Married,11549.5,8546,2,Y,Yes,20,3,1,80,2,20,5,1,6,4,3,1,Yes
34,Travel_Rarely,948,Sales,22,3,Life Sciences,1,2134,2,Female,76,3,2,Sales Executive,3,Married,5453.94,10107,6,Y,No,15,4,3,80,2,15,1,1,15,0,12,5,Yes
45,Travel_Rarely,1155,Sales,22,1,Marketing,1,2135,3,Female,75,3,3,Sales Representative,1,Divorced,7566.87,7505,2,Y,No,19,3,4,80,1,26,6,2,11,8,8,8,Yes
47,Travel_Rarely,492,Research & Development,10,5,Life Sciences,1,2136,3,Male,85,3,1,Laboratory Technician,2,Single,4111.55,7257,7,Y,No,13,4,3,80,1,25,6,3,11,10,3,5,No
25,Travel_Rarely,139,Research & Development,19,5,Life Sciences,1,2137,1,Female,86,4,3,Manufacturing Director,3,Single,7543.53,17051,8,Y,No,22,3,4,80,0,6,1,2,1,1,1,1,Yes
42,Travel_Rarely,759,Research & Development,3,5,Medical,1,2138,2,Male,80,4,2,Manufacturing Director,4,Married,5594.59,6909,1,Y,No,15,3,2,80,2,23,5,1,18,4,17,6,No
43,Travel_Rarely,1341,Sales,29,5,Life Sciences,1,2139,1,Male,83,2,1,Sales Executive,1,Divorced,3375.18,16866,2,Y,Yes,24,3,1,80,2,24,1,2,12,12,0,5,Yes
34,Travel_Rarely,1080,Research & Development,12,2,Marketing,1,2140,1,Female,57,4,2,Manufacturing Director,1,Divorced,5744.53,12021,6,Y,Yes,20,3,3,80,0,16,0,2,2,0,0,0,Yes
49,Travel_Rarely,1205,Research & Development,29,3,Life Sciences,1,2141,2,Male,48,1,2,Research Scientist,4,Divorced,5248.4,17358,4,Y,No,16,3,2,80,3,29,6,2,25,6,9,7,No
35,Travel_Rarely,944,Research & Development,16,5,Life Sciences,1,2142,1,Male,56,2,1,Research Scientist,1,Divorced,2886.93,2461,9,Y,No,19,3,2,80,1,15,5,4,6,5,1,1,Yes
38,Travel_Rarely,300,Sales,17,5,Medical,1,2143,2,Female,77,3,4,Sales Executive,1,Single,9723.84,17732,6,Y,No,18,3,1,80,2,19,1,2,0,0,0,0,Yes
35,Travel_Rarely,546,Sales,7,4,Marketing,1,2144,2,Male,48,3,1,Sales Representative,1,Single,4489.69,5233,1,Y,No,12,3,3,80,3,13,0,1,2,2,1,1,Yes
37,Travel_Rarely,1161,Research & Development,13,3,Technical Degree,1,2145,1,Female,80,4,4,Research Scientist,3,Single,9355.03,14128,3,Y,Yes,12,4,1,80,3,15,3,2,4,0,0,2,Yes
27,Non-Travel,1334,Sales,24,1,Marketing,1,2146,4,Male,36,2,3,Sales Executive,3,Single,6979.4,7202,0,Y,No,23,3,1,80,2,5,6,4,2,1,2,1,No
24,Travel_Rarely,543,Research & Development,2,3,Medical,1,2147,1,Male,58,4,1,Research Scientist,2,Divorced,4457.82,4939,4,Y,Yes,15,4,4,80,2,4,4,1,3,3,2,1,Yes
51,Travel_Rarely,1450,Research & Development,4,3,Life Sciences,1,2148,3,Male,72,4,2,Healthcare Representative,1,Divorced,5522.78,17197,7,Y,Yes,15,3,4,80,3,30,4,2,18,0,0,13,Yes
29,Travel_Rarely,860,Sales,10,3,Life Sciences,1,2149,1,Male,98,4,3,Sales Executive,2,Single,7972.28,15722,0,Y,Yes,15,3,1,80,1,10,1,1,5,2,0,0,Yes
28,Travel_Frequently,326,Research & Development,7,5,Life Sciences,1,2150,2,Male,87,2,2,Manufacturing Director,3,Married,5135.52,14998,6,Y,No,14,3,4,80,1,8,4,4,5,3,4,5,No
18,Travel_Frequently,147,Human Resources,24,5,Medical,1,2151,3,Male,37,3,3,Human Resources,1,Divorced,7504.89,18472,6,Y,No,18,3,3,80,2,0,0,3,0,0,0,0,Yes
31,Travel_Rarely,1141,Research & Development,17,2,Medical,1,2152,2,Female,71,1,2,Manufacturing Director,2,Married,6200.28,20047,6,Y,Yes,21,4,4,80,2,11,3,4,3,3,2,0,Yes
25,Non-Travel,1011,Research & Development,20,1,Medical,1,2153,4,Female,71,3,2,Laboratory Technician,1,Single,5565.39,5301,0,Y,No,15,3,2,80,0,5,1,4,0,0,0,0,Yes
51,Travel_Rarely,286,Sales,6,4,Marketing,1,2154,4,Male,42,2,5,Sales Executive,1,Married,11571.6,23521,2,Y,No,11,3,1,80,0,31,2,1,10,3,9,10,Yes
46,Travel_Rarely,444,Research & Development,19,3,Medical,1,2155,3,Male,55,3,1,Laboratory Technician,4,Married,2755.7,17640,1,Y,No,20,4,1,80,1,24,5,1,21,5,9,11,Yes
30,Travel_Frequently,323,Human Resources,5,1,Life Sciences,1,2156,4,Male,47,3,2,Human Resources,2,Married,5893.52,24413,4,Y,No,24,3,3,80,0,9,6,3,8,2,5,6,Yes
57,Travel_Frequently,929,Human Resources,10,1,Life Sciences,1,2157,4,Female,71,1,1,Human Resources,3,Married,3107.06,18805,1,Y,Yes,15,3,1,80,3,39,4,3,28,10,15,16,Yes
45,Travel_Rarely,587,Research & Development,9,2,Marketing,1,2158,1,Female,80,3,3,Healthcare Representative,2,Single,8059.85,22133,4,Y,No,11,3,4,80,3,26,4,3,10,5,9,0,Yes
34,Travel_Rarely,976,Research & Development,27,4,Marketing,1,2159,1,Male,45,3,3,Manufacturing Director,2,Divorced,7601.19,18131,4,Y,Yes,14,3,2,80,3,15,1,4,9,6,9,4,Yes
18,Travel_Rarely,948,Research & Development,13,3,Technical Degree,1,2160,4,Female,32,3,1,Research Scientist,2,Married,3645.61,23355,3,Y,No,11,3,1,80,3,0,5,4,0,0,0,0,No
57,Travel_Rarely,1352,Research & Development,19,4,Life Sciences,1,2161,4,Male,74,4,1,Healthcare Representative,4,Married,3886.27,25229,6,Y,No,16,3,4,80,2,36,5,3,9,9,3,0,Yes
24,Travel_Frequently,1078,Research & Development,21,2,Human Resources,1,2162,1,Male,51,2,1,Research Scientist,1,Divorced,3687.63,6433,9,Y,Yes,16,3,2,80,3,2,4,3,1,0,0,0,Yes
22,Travel_Rarely,1116,Research & Development,24,5,Life Sciences,1,2163,4,Male,52,2,2,Laboratory Technician,3,Single,6359.23,2265,5,Y,No,11,3,1,80,1,4,4,3,3,1,3,3,No
46,Travel_Rarely,287,Research & Development,6,1,Life Sciences,1,2164,4,Male,88,1,2,Manufacturing Director,4,Single,6280.02,4850,1,Y,Yes,22,3,1,80,0,28,2,2,1,1,1,0,Yes
58,Travel_Rarely,369,Research & Development,4,3,Human Resources,1,2165,2,Male,91,4,5,Research Scientist,3,Divorced,10891.38,3378,3,Y,No,18,4,1,80,1,38,5,2,4,4,1,3,No
49,Travel_Rarely,409,Human Resources,24,5,Life Sciences,1,2166,4,Male,97,4,2,Human Resources,4,Single,5414.64,8503,6,Y,Yes,24,3,2,80,2,29,0,3,13,4,1,4,Yes
42,Travel_Rarely,1255,Sales,27,2,Medical,1,2167,3,Female,83,3,1,Sales Representative,1,Married,3918.27,9157,8,Y,No,14,3,1,80,0,20,6,4,14,2,11,2,No
42,Travel_Rarely,1195,Sales,3,4,Life Sciences,1,2168,2,Male,86,2,4,Sales Executive,3,Single,9028.7,12006,8,Y,No,12,3,1,80,0,20,1,1,18,6,18,3,No
44,Non-Travel,944,Research & Development,3,1,Medical,1,2169,3,Male,52,1,2,Healthcare Representative,2,Single,4715.97,22800,2,Y,Yes,23,3,4,80,0,22,1,4,5,5,2,1,Yes
43,Travel_Frequently,1310,Sales,4,3,Technical Degree,1,2170,4,Male,89,4,2,Sales Executive,4,Married,5119.9,2849,0,Y,No,24,3,4,80,3,23,2,1,14,9,12,1,No
39,Travel_Rarely,585,Research & Development,25,5,Life Sciences,1,2171,1,Male,84,3,1,Laboratory Technician,3,Single,3442.42,6814,8,Y,No,11,3,4,80,2,18,6,3,13,9,6,4,Yes
37,Travel_Frequently,1314,Sales,5,5,Medical,1,2172,2,Male,92,1,2,Sales Representative,1,Married,3467.7,22148,7,Y,No,21,3,4,80,1,17,2,2,7,0,3,1,Yes
36,Travel_Frequently,219,Human Resources,8,1,Life Sciences,1,2173,1,Male,85,4,4,Human Resources,3,Married,8943.06,25763,6,Y,No,13,4,1,80,3,16,0,2,11,7,2,10,Yes
30,Travel_Frequently,319,Research & Development,16,4,Medical,1,2174,2,Male,84,1,2,Research Scientist,4,Divorced,4610.73,12000,5,Y,No,17,3,2,80,0,12,3,1,3,2,1,1,Yes
34,Travel_Rarely,152,Sales,22,2,Life Sciences,1,2175,1,Male,54,4,1,Sales Executive,1,Married,4073.34,17288,9,Y,No,20,3,1,80,1,12,1,3,4,3,4,4,Yes
21,Travel_Rarely,1360,Sales,3,4,Life Sciences,1,2176,2,Male,55,1,2,Manager,2,Single,5965.74,5274,6,Y,Yes,21,3,3,80,1,2,5,2,1,0,0,0,Yes
36,Travel_Rarely,857,Sales,24,4,Life Sciences,1,2177,2,Male,78,4,4,Sales Executive,4,Divorced,9639.28,19100,8,Y,No,20,3,2,80,1,14,6,3,10,7,3,3,No
28,Travel_Rarely,837,Sales,12,4,Life Sciences,1,2178,3,Female,92,4,1,Manager,4,Married,3550.01,23464,5,Y,Yes,18,3,3,80,2,7,4,3,6,3,2,0,Yes
27,Travel_Rarely,819,Research & Development,25,1,Technical Degree,1,2179,1,Female,74,1,2,Research Scientist,1,Married,5772.4,16227,9,Y,No,15,3,1,80,3,6,6,1,5,5,1,2,Yes
38,Travel_Rarely,505,Research & Development,8,1,Life Sciences,1,2180,3,Male,68,4,5,Research Scientist,4,Divorced,11000.83,19279,2,Y,No,17,3,2,80,2,16,0,3,6,6,0,5,No
