employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1960,Employee 1960,Research & Development,Laboratory Technician,2367.0,No,0.7907239675219891,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1961,Employee 1961,Sales,Sales Representative,2858.0,No,0.99663499877242,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1962,Employee 1962,Sales,Sales Executive,5204.0,Yes,0.8357780022312759,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1965,Employee 1965,Sales,Sales Executive,4105.0,No,0.012982216605678255,Low Risk,Continue standard engagement and positive reinforcement.
EMP1966,Employee 1966,Research & Development,Manufacturing Director,9679.0,No,0.10819874123301226,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1967,Employee 1967,Sales,Sales Executive,5617.0,Yes,0.9874195415532155,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1968,Employee 1968,Sales,Sales Executive,10448.0,Yes,0.9921067586483552,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1969,Employee 1969,Research & Development,Research Scientist,2897.0,No,0.9256264775826085,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1970,Employee 1970,Research & Development,Healthcare Representative,5968.0,No,0.06917692972806659,Low Risk,Continue standard engagement and positive reinforcement.
EMP1971,Employee 1971,Research & Development,Healthcare Representative,7510.0,No,0.33867619085344886,Low Risk,Continue standard engagement and positive reinforcement.
EMP1972,Employee 1972,Human Resources,Human Resources,2991.0,Yes,0.9884286993470885,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1973,Employee 1973,Human Resources,Manager,19636.0,Yes,0.7459873397730367,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1974,Employee 1974,Research & Development,Laboratory Technician,1129.0,Yes,0.9693821287701385,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1975,Employee 1975,Sales,Sales Executive,13341.0,No,0.44065941495510685,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1976,Employee 1976,Research & Development,Research Scientist,4332.0,No,0.0555843275967215,Low Risk,Continue standard engagement and positive reinforcement.
EMP1979,Employee 1979,Research & Development,Research Director,11031.0,No,0.022784294942779695,Low Risk,Continue standard engagement and positive reinforcement.
EMP1980,Employee 1980,Research & Development,Manufacturing Director,4440.0,Yes,0.9421027849819366,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1981,Employee 1981,Research & Development,Healthcare Representative,4617.0,No,0.01646691164916528,Low Risk,Review work schedule for better balance.
EMP1982,Employee 1982,Research & Development,Laboratory Technician,2647.0,No,0.7609402331763678,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1985,Employee 1985,Research & Development,Laboratory Technician,6323.0,No,0.0933818267409872,Low Risk,Continue standard engagement and positive reinforcement.
EMP1986,Employee 1986,Sales,Sales Executive,5677.0,No,0.05520363395836479,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1987,Employee 1987,Human Resources,Human Resources,2187.0,No,0.786175343503369,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1989,Employee 1989,Research & Development,Laboratory Technician,3748.0,No,0.023203417810811523,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1992,Employee 1992,Research & Development,Laboratory Technician,3977.0,Yes,0.2938220125298153,Low Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1993,Employee 1993,Research & Development,Healthcare Representative,8633.0,No,0.2940145681888214,Low Risk,Continue standard engagement and positive reinforcement.
EMP1994,Employee 1994,Research & Development,Laboratory Technician,2008.0,No,0.7239755624006995,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1995,Employee 1995,Sales,Sales Executive,4440.0,No,0.05276152419232109,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1996,Employee 1996,Sales,Sales Representative,3067.0,No,0.9405289491569172,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1997,Employee 1997,Research & Development,Manufacturing Director,5321.0,No,0.7795312559580666,High Risk,Continue standard engagement and positive reinforcement.
EMP1998,Employee 1998,Research & Development,Research Scientist,5410.0,Yes,0.9855342060200386,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1999,Employee 1999,Research & Development,Research Scientist,2782.0,No,0.7630990076983585,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP2000,Employee 2000,Research & Development,Research Director,11957.0,No,0.8563604623333767,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP2003,Employee 2003,Research & Development,Laboratory Technician,2660.0,Yes,0.8552150710553066,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP2007,Employee 2007,Research & Development,Research Scientist,3375.0,No,0.39439318864585193,Low Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP2008,Employee 2008,Research & Development,Research Scientist,5098.0,No,0.025217573883181042,Low Risk,Continue standard engagement and positive reinforcement.
EMP2009,Employee 2009,Research & Development,Healthcare Representative,4878.0,Yes,0.8252828808315492,High Risk,Reduce overtime load where possible to prevent burnout.
EMP2010,Employee 2010,Research & Development,Laboratory Technician,2837.0,No,0.902554504614394,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP2012,Employee 2012,Research & Development,Laboratory Technician,2406.0,No,0.9910894506727239,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP2013,Employee 2013,Sales,Sales Representative,2269.0,No,0.7336954263776656,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP2014,Employee 2014,Research & Development,Research Scientist,4108.0,No,0.3113577003076234,Low Risk,Continue standard engagement and positive reinforcement.
EMP2015,Employee 2015,Research & Development,Research Director,13206.0,No,0.34246946819534885,Low Risk,Continue standard engagement and positive reinforcement.
EMP2016,Employee 2016,Sales,Sales Executive,10422.0,No,0.02124696870611667,Low Risk,Continue standard engagement and positive reinforcement.
EMP2017,Employee 2017,Research & Development,Research Director,13744.0,Yes,0.6358459039195302,High Risk,Reduce overtime load where possible to prevent burnout.
EMP2018,Employee 2018,Sales,Sales Executive,4907.0,Yes,0.9392355508218887,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP2019,Employee 2019,Sales,Sales Representative,3482.0,No,0.711989616883921,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP2020,Employee 2020,Research & Development,Research Scientist,2436.0,Yes,0.8618906313530457,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP2021,Employee 2021,Sales,Sales Representative,2380.0,Yes,0.9581991289852977,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP2022,Employee 2022,Research & Development,Manager,19431.0,No,0.03102467401468895,Low Risk,Review work schedule for better balance.
