employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1725,Employee 1725,Research & Development,Laboratory Technician,3907.0,No,0.4688394054290843,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1727,Employee 1727,Research & Development,Healthcare Representative,5562.0,No,0.3182835073947412,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1728,Employee 1728,Research & Development,Manufacturing Director,6883.0,No,0.31778738166518516,Low Risk,Continue standard engagement and positive reinforcement.
EMP1729,Employee 1729,Research & Development,Research Scientist,2862.0,No,0.6259178849072639,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1731,Employee 1731,Sales,Sales Executive,4978.0,No,0.8151567441275622,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1732,Employee 1732,Sales,Sales Executive,10368.0,Yes,0.7820508980627888,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1733,Employee 1733,Sales,Sales Executive,6134.0,Yes,0.8736132027489337,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1734,Employee 1734,Sales,Sales Executive,6735.0,No,0.7973915673895684,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1735,Employee 1735,Research & Development,Laboratory Technician,3295.0,No,0.7941687325588492,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1736,Employee 1736,Research & Development,Manufacturing Director,5238.0,No,0.4178350149239112,Low Risk,Review work schedule for better balance.
EMP1737,Employee 1737,Research & Development,Laboratory Technician,6472.0,Yes,0.8514589053952798,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1739,Employee 1739,Sales,Sales Executive,9610.0,No,0.8095582475805131,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1740,Employee 1740,Sales,Manager,19833.0,No,0.4388397161439921,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1744,Employee 1744,Human Resources,Human Resources,9756.0,No,0.5973498684863808,High Risk,Continue standard engagement and positive reinforcement.
EMP1745,Employee 1745,Research & Development,Research Scientist,4968.0,No,0.4900698809385856,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1746,Employee 1746,Human Resources,Human Resources,2145.0,No,0.8249570531193356,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1747,Employee 1747,Human Resources,Human Resources,2180.0,No,0.7067203655613011,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1749,Employee 1749,Sales,Sales Executive,8346.0,No,0.486524210995496,Low Risk,Continue standard engagement and positive reinforcement.
EMP1751,Employee 1751,Research & Development,Research Scientist,3445.0,No,0.445167181428188,Low Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1752,Employee 1752,Sales,Sales Representative,2760.0,No,0.717527789583378,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1753,Employee 1753,Research & Development,Healthcare Representative,6294.0,Yes,0.7653062052746255,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1754,Employee 1754,Sales,Sales Executive,7140.0,No,0.4282712558617583,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1755,Employee 1755,Research & Development,Research Scientist,2932.0,Yes,0.7807346974118253,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1756,Employee 1756,Sales,Sales Executive,5147.0,No,0.40594022445380135,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1757,Employee 1757,Sales,Sales Executive,4507.0,No,0.30678090594416024,Low Risk,Continue standard engagement and positive reinforcement.
EMP1758,Employee 1758,Sales,Sales Executive,8564.0,Yes,0.9363349217185261,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1760,Employee 1760,Research & Development,Laboratory Technician,2468.0,No,0.7284376574979023,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1761,Employee 1761,Sales,Sales Executive,8161.0,No,0.6906076468063113,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1762,Employee 1762,Research & Development,Research Scientist,2109.0,No,0.745989613517376,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1763,Employee 1763,Research & Development,Healthcare Representative,5294.0,No,0.31552931096077136,Low Risk,Continue standard engagement and positive reinforcement.
EMP1764,Employee 1764,Research & Development,Research Scientist,2718.0,No,0.6489102999691571,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1766,Employee 1766,Research & Development,Healthcare Representative,5811.0,Yes,0.9152640282393634,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1767,Employee 1767,Research & Development,Research Scientist,2437.0,Yes,0.9547732600195309,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1768,Employee 1768,Research & Development,Laboratory Technician,2766.0,No,0.6767469447517982,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1770,Employee 1770,Research & Development,Research Director,19038.0,No,0.6598767403052926,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1771,Employee 1771,Research & Development,Research Scientist,3055.0,No,0.6005474615957551,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1772,Employee 1772,Research & Development,Laboratory Technician,2289.0,No,0.7222131512290002,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1774,Employee 1774,Sales,Sales Executive,4001.0,Yes,0.8079705013824772,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1775,Employee 1775,Research & Development,Manufacturing Director,12965.0,Yes,0.812194440099352,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1778,Employee 1778,Human Resources,Human Resources,3539.0,No,0.39117965245555725,Low Risk,Continue standard engagement and positive reinforcement.
EMP1779,Employee 1779,Sales,Sales Executive,6029.0,No,0.5255135086867219,High Risk,Continue standard engagement and positive reinforcement.
EMP1780,Employee 1780,Sales,Sales Representative,2679.0,No,0.7117018208346747,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1782,Employee 1782,Research & Development,Laboratory Technician,3702.0,No,0.31823428532780323,Low Risk,Continue standard engagement and positive reinforcement.
EMP1783,Employee 1783,Research & Development,Laboratory Technician,2398.0,Yes,0.9675511489086328,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1784,Employee 1784,Sales,Sales Executive,5468.0,No,0.538676292250537,High Risk,Continue standard engagement and positive reinforcement.
EMP1786,Employee 1786,Research & Development,Manager,13116.0,No,0.48458039472049275,Low Risk,Continue standard engagement and positive reinforcement.
EMP1787,Employee 1787,Sales,Sales Executive,4189.0,No,0.2773362253906109,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1789,Employee 1789,Research & Development,Research Director,19328.0,Yes,0.781536804220513,High Risk,Reduce overtime load where possible to prevent burnout.
